user_id,user_name,city,effective_from,effective_to,is_current
U960,user_959,Bangalore,2026-04-16,,True
U961,user_960,Mumbai,2026-01-01,,True
U962,user_961,Mumbai,2026-01-01,,True
U963,user_962,Mumbai,2026-01-01,2026-04-15,False
U963,user_962,Bangalore,2026-04-16,,True
U964,user_963,Jaipur,2026-01-01,,True
U965,user_964,Jaipur,2026-01-01,,True
U966,user_965,Mumbai,2026-01-01,,True
U967,user_966,Delhi,2026-01-01,,True
U968,user_967,Jaipur,2026-01-01,,True
U969,user_968,Bangalore,2026-01-01,2026-04-15,False
U969,user_968,Delhi,2026-04-16,,True
U970,user_969,Delhi,2026-01-01,,True
U971,user_970,Mumbai,2026-01-01,,True
U972,user_971,Bangalore,2026-01-01,2026-04-15,False
U972,user_971,Jaipur,2026-04-16,,True
U973,user_972,Jaipur,2026-01-01,,True
U974,user_973,Mumbai,2026-01-01,,True
U975,user_974,Delhi,2026-01-01,2026-04-15,False
U975,user_974,Bangalore,2026-04-16,,True
U976,user_975,Mumbai,2026-01-01,,True
U977,user_976,Delhi,2026-01-01,2026-04-15,False
U977,user_976,Bangalore,2026-04-16,,True
U978,user_977,Jaipur,2026-01-01,,True
U979,user_978,Mumbai,2026-01-01,,True
U980,user_979,Delhi,2026-01-01,2026-04-15,False
U980,user_979,Mumbai,2026-04-16,,True
U981,user_980,Jaipur,2026-01-01,,True
U982,user_981,Delhi,2026-01-01,,True
U983,user_982,Delhi,2026-01-01,,True
U984,user_983,Delhi,2026-01-01,2026-04-15,False
U984,user_983,Jaipur,2026-04-16,,True
U985,user_984,Bangalore,2026-01-01,,True
U986,user_985,Bangalore,2026-01-01,,True
U987,user_986,Bangalore,2026-01-01,,True
U988,user_987,Mumbai,2026-01-01,,True
U989,user_988,Jaipur,2026-01-01,,True
U990,user_989,Jaipur,2026-01-01,,True
U991,user_990,Mumbai,2026-01-01,,True
U992,user_991,Delhi,2026-01-01,,True
U993,user_992,Delhi,2026-01-01,,True
U994,user_993,Mumbai,2026-01-01,,True
U995,user_994,Mumbai,2026-01-01,,True
U996,user_995,Delhi,2026-01-01,,True
U997,user_996,Bangalore,2026-01-01,,True
U998,user_997,Mumbai,2026-01-01,,True
U999,user_998,Bangalore,2026-01-01,,True
U1000,user_999,Jaipur,2026-01-01,,True
