order_id,user_id,restaurant_id,order_timestamp,total_amount
ORD9258,U518,R50,2026-04-17 14:44:00,697
ORD9259,U534,R25,2026-04-17 15:54:00,778
ORD9260,U338,R144,2026-04-17 17:14:00,646
ORD9261,U912,R150,2026-04-17 17:57:00,306
ORD9262,U166,R147,2026-04-17 10:31:00,756
ORD9263,U65,R32,2026-04-17 15:27:00,466
ORD9264,U325,R68,2026-04-17 12:22:00,490
ORD9265,U846,R29,2026-04-17 17:04:00,717
ORD9266,U967,R7,2026-04-17 11:52:00,700
ORD9267,U764,R162,2026-04-17 17:30:00,181
ORD9268,U10,R184,2026-04-17 16:57:00,188
ORD9269,U46,R39,2026-04-17 10:09:00,106
ORD9270,U935,R195,2026-04-17 19:52:00,405
ORD9271,U983,R165,2026-04-17 11:11:00,518
ORD9272,U661,R166,2026-04-17 19:58:00,140
ORD9273,U515,R175,2026-04-17 16:04:00,685
ORD9274,U673,R92,2026-04-17 13:04:00,642
ORD9275,U478,R97,2026-04-17 17:05:00,291
ORD9276,U82,R177,2026-04-17 12:25:00,703
ORD9277,U422,R34,2026-04-17 19:07:00,183
ORD9278,U36,R192,2026-04-17 17:14:00,382
ORD9279,U43,R25,2026-04-17 18:03:00,158
ORD9280,U693,R169,2026-04-17 15:46:00,775
ORD9281,U53,R183,2026-04-17 17:45:00,491
ORD9282,U293,R165,2026-04-17 10:52:00,150
ORD9283,U22,R98,2026-04-17 18:11:00,247
ORD9284,U349,R108,2026-04-17 19:24:00,431
ORD9285,U79,R118,2026-04-17 13:42:00,434
ORD9286,U918,R139,2026-04-17 17:55:00,547
ORD9287,U201,R44,2026-04-17 14:02:00,626
ORD9288,U542,R123,2026-04-17 12:08:00,102
ORD9289,U364,R142,2026-04-17 14:30:00,264
ORD9290,U156,R102,2026-04-17 15:29:00,283
ORD9291,U200,R54,2026-04-17 13:16:00,318
ORD9292,U414,R64,2026-04-17 17:49:00,258
ORD9293,U41,R180,2026-04-17 17:15:00,789
ORD9294,U711,R174,2026-04-17 12:21:00,129
ORD9295,U120,R186,2026-04-17 19:48:00,546
ORD9296,U775,R106,2026-04-17 12:28:00,353
ORD9297,U673,R42,2026-04-17 13:39:00,418
ORD9298,U635,R167,2026-04-17 19:52:00,219
ORD9299,U580,R35,2026-04-17 16:26:00,737
ORD9300,U286,R191,2026-04-17 11:35:00,606
ORD9301,U104,R18,2026-04-17 16:51:00,682
ORD9302,U648,R16,2026-04-17 17:11:00,155
ORD9303,U347,R157,2026-04-17 19:06:00,203
ORD9304,U63,R94,2026-04-17 16:55:00,632
ORD9305,U479,R27,2026-04-17 15:30:00,710
ORD9306,U312,R140,2026-04-17 14:59:00,326
ORD9307,U575,R100,2026-04-17 15:27:00,728
ORD9308,U106,R2,2026-04-17 10:49:00,767
ORD9309,U680,R38,2026-04-17 16:50:00,769
ORD9310,U915,R134,2026-04-17 12:46:00,151
ORD9311,U179,R88,2026-04-17 15:37:00,674
ORD9312,U612,R175,2026-04-17 16:57:00,780
ORD9313,U91,R163,2026-04-17 13:55:00,633
ORD9314,U883,R142,2026-04-17 19:03:00,785
ORD9315,U361,R169,2026-04-17 18:03:00,292
ORD9316,U975,R59,2026-04-17 13:54:00,498
ORD9317,U516,R170,2026-04-17 14:36:00,511
ORD9318,U579,R1,2026-04-17 16:12:00,790
ORD9319,U369,R39,2026-04-17 13:13:00,781
ORD9320,U557,R131,2026-04-17 11:31:00,759
ORD9321,U255,R93,2026-04-17 11:57:00,138
ORD9322,U305,R92,2026-04-17 11:16:00,572
ORD9323,U90,R27,2026-04-17 12:06:00,256
ORD9324,U2,R156,2026-04-17 15:50:00,504
ORD9325,U711,R134,2026-04-17 12:03:00,461
ORD9326,U356,R148,2026-04-17 12:04:00,533
ORD9327,U749,R189,2026-04-17 11:30:00,345
ORD9328,U691,R29,2026-04-17 17:23:00,490
ORD9329,U987,R117,2026-04-17 14:41:00,339
ORD9330,U293,R165,2026-04-17 16:49:00,262
ORD9331,U480,R91,2026-04-17 18:23:00,175
ORD9332,U499,R180,2026-04-17 15:18:00,303
ORD9333,U279,R42,2026-04-17 17:54:00,449
ORD9334,U241,R176,2026-04-17 17:18:00,794
ORD9335,U875,R1,2026-04-17 16:20:00,150
ORD9336,U278,R50,2026-04-17 18:13:00,529
ORD9337,U478,R130,2026-04-17 11:05:00,122
ORD9338,U910,R66,2026-04-17 11:30:00,350
ORD9339,U449,R169,2026-04-17 17:24:00,626
ORD9340,U819,R23,2026-04-17 11:51:00,580
ORD9341,U228,R154,2026-04-17 11:52:00,735
ORD9342,U243,R73,2026-04-17 16:02:00,596
ORD9343,U563,R108,2026-04-17 18:28:00,779
ORD9344,U71,R90,2026-04-17 12:34:00,456
ORD9345,U290,R118,2026-04-17 11:31:00,135
ORD9346,U161,R176,2026-04-17 15:45:00,200
ORD9347,U417,R159,2026-04-17 16:04:00,657
ORD9348,U186,R113,2026-04-17 19:11:00,374
ORD9349,U489,R141,2026-04-17 15:58:00,532
ORD9350,U168,R194,2026-04-17 17:22:00,137
ORD9351,U514,R147,2026-04-17 16:11:00,569
ORD9352,U139,R146,2026-04-17 17:14:00,202
ORD9353,U747,R102,2026-04-17 19:19:00,106
ORD9354,U510,R143,2026-04-17 19:33:00,159
ORD9355,U215,R13,2026-04-17 14:25:00,578
ORD9356,U625,R106,2026-04-17 12:23:00,659
ORD9357,U510,R24,2026-04-17 15:46:00,317
ORD9358,U779,R122,2026-04-17 11:08:00,173
ORD9359,U757,R54,2026-04-17 11:26:00,102
ORD9360,U207,R109,2026-04-17 10:46:00,236
ORD9361,U720,R47,2026-04-17 16:25:00,111
ORD9362,U987,R129,2026-04-17 11:08:00,606
ORD9363,U791,R179,2026-04-17 16:02:00,127
ORD9364,U316,R119,2026-04-17 14:20:00,429
ORD9365,U654,R30,2026-04-17 14:40:00,333
ORD9366,U341,R134,2026-04-17 19:09:00,743
ORD9367,U711,R192,2026-04-17 15:08:00,506
ORD9368,U263,R136,2026-04-17 12:42:00,617
ORD9369,U910,R8,2026-04-17 19:41:00,408
ORD9370,U304,R171,2026-04-17 18:20:00,332
ORD9371,U910,R77,2026-04-17 13:17:00,327
ORD9372,U424,R32,2026-04-17 18:22:00,310
ORD9373,U601,R172,2026-04-17 11:28:00,733
ORD9374,U878,R27,2026-04-17 10:23:00,196
ORD9375,U681,R137,2026-04-17 18:59:00,634
ORD9376,U283,R163,2026-04-17 19:52:00,274
ORD9377,U649,R48,2026-04-17 11:26:00,635
ORD9378,U69,R24,2026-04-17 14:24:00,746
ORD9379,U950,R165,2026-04-17 16:39:00,732
ORD9380,U750,R54,2026-04-17 16:11:00,476
ORD9381,U814,R55,2026-04-17 10:54:00,411
ORD9382,U799,R92,2026-04-17 12:29:00,248
ORD9383,U316,R144,2026-04-17 18:31:00,572
ORD9384,U191,R32,2026-04-17 17:38:00,627
ORD9385,U63,R129,2026-04-17 12:22:00,155
ORD9386,U176,R88,2026-04-17 13:36:00,565
ORD9387,U406,R76,2026-04-17 14:53:00,785
ORD9388,U466,R145,2026-04-17 18:30:00,295
ORD9389,U423,R137,2026-04-17 16:52:00,426
ORD9390,U18,R104,2026-04-17 16:55:00,227
ORD9391,U885,R117,2026-04-17 10:07:00,370
ORD9392,U143,R183,2026-04-17 14:52:00,112
ORD9393,U130,R180,2026-04-17 17:29:00,758
ORD9394,U489,R98,2026-04-17 13:54:00,400
ORD9395,U755,R1,2026-04-17 18:57:00,325
ORD9396,U139,R122,2026-04-17 15:18:00,406
ORD9397,U324,R90,2026-04-17 15:12:00,441
ORD9398,U90,R93,2026-04-17 12:27:00,189
ORD9399,U683,R181,2026-04-17 15:29:00,711
ORD9400,U50,R30,2026-04-17 11:25:00,761
ORD9401,U682,R163,2026-04-17 12:48:00,124
ORD9402,U900,R105,2026-04-17 18:40:00,405
ORD9403,U88,R31,2026-04-17 17:33:00,465
ORD9404,U237,R179,2026-04-17 10:23:00,411
ORD9405,U294,R108,2026-04-17 11:42:00,575
ORD9406,U959,R146,2026-04-17 12:34:00,171
ORD9407,U130,R107,2026-04-17 17:57:00,606
ORD9408,U365,R94,2026-04-17 11:21:00,441
ORD9409,U607,R93,2026-04-17 10:52:00,794
ORD9410,U875,R161,2026-04-17 12:08:00,745
ORD9411,U241,R44,2026-04-17 11:44:00,779
ORD9412,U350,R141,2026-04-17 12:28:00,339
ORD9413,U297,R200,2026-04-17 17:20:00,613
ORD9414,U507,R53,2026-04-17 13:03:00,589
ORD9415,U289,R35,2026-04-17 12:56:00,409
ORD9416,U795,R81,2026-04-17 12:08:00,343
ORD9417,U268,R126,2026-04-17 19:33:00,446
ORD9418,U941,R192,2026-04-17 14:11:00,291
ORD9419,U810,R102,2026-04-17 10:52:00,601
ORD9420,U402,R156,2026-04-17 10:08:00,678
ORD9421,U127,R50,2026-04-17 18:38:00,473
ORD9422,U558,R30,2026-04-17 14:07:00,757
ORD9423,U933,R55,2026-04-17 15:30:00,304
ORD9424,U32,R82,2026-04-17 12:57:00,436
ORD9425,U534,R75,2026-04-17 15:56:00,377
ORD9426,U344,R3,2026-04-17 15:13:00,330
ORD9427,U51,R59,2026-04-17 13:22:00,202
ORD9428,U326,R66,2026-04-17 16:02:00,257
ORD9429,U217,R130,2026-04-17 15:51:00,280
ORD9430,U860,R179,2026-04-17 11:17:00,341
ORD9431,U858,R169,2026-04-17 13:03:00,641
ORD9432,U861,R174,2026-04-17 17:39:00,447
ORD9433,U861,R128,2026-04-17 14:29:00,460
ORD9434,U946,R122,2026-04-17 10:23:00,376
ORD9435,U924,R200,2026-04-17 10:55:00,263
ORD9436,U732,R7,2026-04-17 19:30:00,770
ORD9437,U755,R170,2026-04-17 14:22:00,422
ORD9438,U792,R94,2026-04-17 15:02:00,694
ORD9439,U626,R78,2026-04-17 12:55:00,397
ORD9440,U822,R179,2026-04-17 10:19:00,584
ORD9441,U458,R182,2026-04-17 18:35:00,739
ORD9442,U856,R141,2026-04-17 11:46:00,735
ORD9443,U635,R34,2026-04-17 12:23:00,442
ORD9444,U159,R60,2026-04-17 18:47:00,523
ORD9445,U436,R165,2026-04-17 17:31:00,733
ORD9446,U30,R141,2026-04-17 13:07:00,338
ORD9447,U353,R25,2026-04-17 10:35:00,115
ORD9448,U47,R133,2026-04-17 16:52:00,320
ORD9449,U874,R31,2026-04-17 14:30:00,218
ORD9450,U606,R20,2026-04-17 16:30:00,280
ORD9451,U835,R81,2026-04-17 10:24:00,110
ORD9452,U618,R84,2026-04-17 19:36:00,383
ORD9453,U490,R192,2026-04-17 19:13:00,154
ORD9454,U354,R169,2026-04-17 16:02:00,661
ORD9455,U791,R56,2026-04-17 13:16:00,399
ORD9456,U520,R83,2026-04-17 14:14:00,511
ORD9457,U204,R42,2026-04-17 17:52:00,324
ORD9458,U100,R188,2026-04-17 17:22:00,638
ORD9459,U54,R196,2026-04-17 18:12:00,203
ORD9460,U134,R79,2026-04-17 15:47:00,577
ORD9461,U446,R2,2026-04-17 11:32:00,554
ORD9462,U733,R56,2026-04-17 19:12:00,227
ORD9463,U202,R51,2026-04-17 13:28:00,371
ORD9464,U888,R65,2026-04-17 10:05:00,772
ORD9465,U804,R128,2026-04-17 18:29:00,369
ORD9466,U162,R81,2026-04-17 17:02:00,289
ORD9467,U666,R128,2026-04-17 16:41:00,649
ORD9468,U222,R172,2026-04-17 14:40:00,288
ORD9469,U721,R78,2026-04-17 18:57:00,312
ORD9470,U417,R83,2026-04-17 12:51:00,104
ORD9471,U724,R162,2026-04-17 10:30:00,435
ORD9472,U896,R189,2026-04-17 18:24:00,467
ORD9473,U833,R20,2026-04-17 17:03:00,680
ORD9474,U963,R56,2026-04-17 17:02:00,113
ORD9475,U349,R155,2026-04-17 14:59:00,238
ORD9476,U219,R109,2026-04-17 16:38:00,313
ORD9477,U250,R41,2026-04-17 13:22:00,276
ORD9478,U184,R70,2026-04-17 16:05:00,772
ORD9479,U453,R33,2026-04-17 10:12:00,628
ORD9480,U575,R151,2026-04-17 10:54:00,179
ORD9481,U38,R71,2026-04-17 11:35:00,504
ORD9482,U193,R115,2026-04-17 16:19:00,683
ORD9483,U117,R10,2026-04-17 10:31:00,492
ORD9484,U407,R96,2026-04-17 19:49:00,714
ORD9485,U744,R159,2026-04-17 15:38:00,141
ORD9486,U658,R9,2026-04-17 13:19:00,691
ORD9487,U70,R15,2026-04-17 14:15:00,594
ORD9488,U178,R198,2026-04-17 18:48:00,262
ORD9489,U36,R54,2026-04-17 18:45:00,190
ORD9490,U721,R122,2026-04-17 14:17:00,236
ORD9491,U694,R61,2026-04-17 18:20:00,429
ORD9492,U461,R55,2026-04-17 13:27:00,342
ORD9493,U759,R29,2026-04-17 14:34:00,431
ORD9494,U652,R54,2026-04-17 10:07:00,619
ORD9495,U144,R5,2026-04-17 14:46:00,430
ORD9496,U698,R84,2026-04-17 13:49:00,582
ORD9497,U63,R178,2026-04-17 11:36:00,611
ORD9498,U89,R80,2026-04-17 19:03:00,374
ORD9499,U160,R123,2026-04-17 12:54:00,433
ORD9500,U846,R47,2026-04-17 14:30:00,180
ORD9501,U450,R48,2026-04-17 17:07:00,714
ORD9502,U235,R174,2026-04-17 12:13:00,565
ORD9503,U855,R11,2026-04-17 10:56:00,200
ORD9504,U485,R36,2026-04-17 11:52:00,223
ORD9505,U543,R14,2026-04-17 17:43:00,155
ORD9506,U401,R106,2026-04-17 18:22:00,471
ORD9507,U938,R22,2026-04-17 19:37:00,490
ORD9508,U916,R174,2026-04-17 18:05:00,323
ORD9509,U971,R59,2026-04-17 12:57:00,409
ORD9510,U94,R55,2026-04-17 13:34:00,183
ORD9511,U312,R132,2026-04-17 10:43:00,732
ORD9512,U686,R190,2026-04-17 13:27:00,324
ORD9513,U450,R26,2026-04-17 18:26:00,513
ORD9514,U459,R11,2026-04-17 13:50:00,512
ORD9515,U14,R16,2026-04-17 13:53:00,455
ORD9516,U728,R66,2026-04-17 10:31:00,649
ORD9517,U98,R110,2026-04-17 19:13:00,397
ORD9518,U269,R35,2026-04-17 19:09:00,422
ORD9519,U977,R68,2026-04-17 19:56:00,730
ORD9520,U216,R27,2026-04-17 15:02:00,728
ORD9521,U523,R67,2026-04-17 16:20:00,300
ORD9522,U231,R59,2026-04-17 15:55:00,462
ORD9523,U511,R169,2026-04-17 12:14:00,704
ORD9524,U196,R112,2026-04-17 16:40:00,686
ORD9525,U937,R92,2026-04-17 16:03:00,204
ORD9526,U763,R142,2026-04-17 11:48:00,189
ORD9527,U224,R174,2026-04-17 14:53:00,275
ORD9528,U748,R17,2026-04-17 13:11:00,467
ORD9529,U180,R198,2026-04-17 11:44:00,452
ORD9530,U811,R158,2026-04-17 18:51:00,734
ORD9531,U928,R165,2026-04-17 13:02:00,509
ORD9532,U116,R39,2026-04-17 17:48:00,704
ORD9533,U904,R84,2026-04-17 18:55:00,734
ORD9534,U23,R118,2026-04-17 19:12:00,300
ORD9535,U142,R30,2026-04-17 11:56:00,167
ORD9536,U486,R26,2026-04-17 18:26:00,315
ORD9537,U369,R4,2026-04-17 18:25:00,629
ORD9538,U168,R161,2026-04-17 15:48:00,417
ORD9539,U711,R190,2026-04-17 16:18:00,379
ORD9540,U796,R65,2026-04-17 14:07:00,369
ORD9541,U282,R46,2026-04-17 11:09:00,659
ORD9542,U106,R99,2026-04-17 18:41:00,472
ORD9543,U387,R55,2026-04-17 12:39:00,217
ORD9544,U821,R136,2026-04-17 17:52:00,705
ORD9545,U66,R42,2026-04-17 11:25:00,430
ORD9546,U198,R129,2026-04-17 13:04:00,698
ORD9547,U268,R34,2026-04-17 15:58:00,191
ORD9548,U297,R161,2026-04-17 14:51:00,523
ORD9549,U353,R72,2026-04-17 16:12:00,751
ORD9550,U37,R29,2026-04-17 14:22:00,108
ORD9551,U719,R134,2026-04-17 16:15:00,449
ORD9552,U444,R143,2026-04-17 16:07:00,600
ORD9553,U224,R156,2026-04-17 16:34:00,256
ORD9554,U528,R162,2026-04-17 10:21:00,387
ORD9555,U21,R35,2026-04-17 11:08:00,605
ORD9556,U253,R6,2026-04-17 14:02:00,400
ORD9557,U252,R190,2026-04-17 10:00:00,572
ORD9558,U23,R32,2026-04-17 12:18:00,659
ORD9559,U597,R183,2026-04-17 14:01:00,433
ORD9560,U825,R37,2026-04-17 13:22:00,154
ORD9561,U258,R50,2026-04-17 18:13:00,704
ORD9562,U868,R65,2026-04-17 12:01:00,699
ORD9563,U927,R49,2026-04-17 12:50:00,179
ORD9564,U98,R111,2026-04-17 13:10:00,375
ORD9565,U553,R144,2026-04-17 19:12:00,619
ORD9566,U150,R174,2026-04-17 13:39:00,236
ORD9567,U523,R98,2026-04-17 13:21:00,794
ORD9568,U950,R104,2026-04-17 12:24:00,125
ORD9569,U898,R136,2026-04-17 16:42:00,436
ORD9570,U915,R32,2026-04-17 13:58:00,564
ORD9571,U935,R74,2026-04-17 12:51:00,425
ORD9572,U376,R123,2026-04-17 11:09:00,228
ORD9573,U481,R184,2026-04-17 18:37:00,326
ORD9574,U401,R53,2026-04-17 19:13:00,373
ORD9575,U642,R39,2026-04-17 17:35:00,478
ORD9576,U38,R30,2026-04-17 18:12:00,569
ORD9577,U26,R106,2026-04-17 13:17:00,607
ORD9578,U604,R6,2026-04-17 11:23:00,647
ORD9579,U974,R195,2026-04-17 15:02:00,544
ORD9580,U606,R156,2026-04-17 12:50:00,200
ORD9581,U471,R34,2026-04-17 17:49:00,733
ORD9582,U180,R64,2026-04-17 15:11:00,682
ORD9583,U31,R98,2026-04-17 14:48:00,781
ORD9584,U693,R65,2026-04-17 17:43:00,443
ORD9585,U975,R107,2026-04-17 13:21:00,490
ORD9586,U372,R159,2026-04-17 12:52:00,764
ORD9587,U111,R91,2026-04-17 15:20:00,231
ORD9588,U705,R127,2026-04-17 10:09:00,635
ORD9589,U76,R6,2026-04-17 13:30:00,542
ORD9590,U347,R20,2026-04-17 19:35:00,598
ORD9591,U706,R122,2026-04-17 10:05:00,580
ORD9592,U186,R41,2026-04-17 17:04:00,256
ORD9593,U85,R135,2026-04-17 12:52:00,134
ORD9594,U916,R59,2026-04-17 11:48:00,338
ORD9595,U129,R45,2026-04-17 18:44:00,712
ORD9596,U438,R72,2026-04-17 13:12:00,308
ORD9597,U826,R108,2026-04-17 16:44:00,441
ORD9598,U822,R31,2026-04-17 12:39:00,520
ORD9599,U212,R128,2026-04-17 16:46:00,269
ORD9600,U651,R175,2026-04-17 13:57:00,799
ORD9601,U901,R164,2026-04-17 19:40:00,181
ORD9602,U349,R59,2026-04-17 15:57:00,256
ORD9603,U589,R182,2026-04-17 17:14:00,528
ORD9604,U10,R34,2026-04-17 12:14:00,726
ORD9605,U183,R186,2026-04-17 12:49:00,177
ORD9606,U878,R78,2026-04-17 12:04:00,541
ORD9607,U113,R9,2026-04-17 12:00:00,100
ORD9608,U512,R130,2026-04-17 15:37:00,252
ORD9609,U289,R163,2026-04-17 16:14:00,630
ORD9610,U817,R168,2026-04-17 20:00:00,283
ORD9611,U597,R86,2026-04-17 18:51:00,454
ORD9612,U667,R184,2026-04-17 10:39:00,784
ORD9613,U647,R9,2026-04-17 10:36:00,405
ORD9614,U474,R65,2026-04-17 16:31:00,384
ORD9615,U631,R4,2026-04-17 13:41:00,387
ORD9616,U997,R99,2026-04-17 16:41:00,700
ORD9617,U544,R148,2026-04-17 16:18:00,467
ORD9618,U257,R188,2026-04-17 16:49:00,121
ORD9619,U513,R82,2026-04-17 11:52:00,431
ORD9620,U504,R168,2026-04-17 14:06:00,463
ORD9621,U553,R68,2026-04-17 10:06:00,402
ORD9622,U157,R186,2026-04-17 10:18:00,339
ORD9623,U727,R63,2026-04-17 18:29:00,765
ORD9624,U633,R143,2026-04-17 17:57:00,743
ORD9625,U47,R12,2026-04-17 16:56:00,194
ORD9626,U266,R88,2026-04-17 13:01:00,232
ORD9627,U180,R170,2026-04-17 14:08:00,403
ORD9628,U886,R47,2026-04-17 13:27:00,278
ORD9629,U248,R3,2026-04-17 19:18:00,681
ORD9630,U847,R15,2026-04-17 12:43:00,232
ORD9631,U412,R160,2026-04-17 11:13:00,205
ORD9632,U682,R130,2026-04-17 11:22:00,312
ORD9633,U101,R78,2026-04-17 12:06:00,307
ORD9634,U746,R53,2026-04-17 15:08:00,757
ORD9635,U245,R165,2026-04-17 15:40:00,624
ORD9636,U495,R195,2026-04-17 14:11:00,537
ORD9637,U131,R193,2026-04-17 19:13:00,342
ORD9638,U816,R24,2026-04-17 16:02:00,411
ORD9639,U953,R40,2026-04-17 13:30:00,435
ORD9640,U436,R166,2026-04-17 13:36:00,559
ORD9641,U931,R94,2026-04-17 11:21:00,771
ORD9642,U453,R59,2026-04-17 14:17:00,670
ORD9643,U386,R98,2026-04-17 19:34:00,538
ORD9644,U182,R197,2026-04-17 14:24:00,328
ORD9645,U236,R169,2026-04-17 12:04:00,642
ORD9646,U787,R140,2026-04-17 16:46:00,584
ORD9647,U546,R140,2026-04-17 15:00:00,789
ORD9648,U734,R91,2026-04-17 15:01:00,611
ORD9649,U776,R26,2026-04-17 13:37:00,632
ORD9650,U191,R61,2026-04-17 10:45:00,605
ORD9651,U362,R22,2026-04-17 19:34:00,604
ORD9652,U202,R122,2026-04-17 15:06:00,242
ORD9653,U302,R106,2026-04-17 11:25:00,238
ORD9654,U737,R125,2026-04-17 14:01:00,696
ORD9655,U613,R189,2026-04-17 13:42:00,123
ORD9656,U767,R40,2026-04-17 16:06:00,606
ORD9657,U289,R87,2026-04-17 19:45:00,283
ORD9658,U723,R114,2026-04-17 19:50:00,128
ORD9659,U595,R194,2026-04-17 14:29:00,576
ORD9660,U200,R91,2026-04-17 19:21:00,149
ORD9661,U498,R158,2026-04-17 11:13:00,316
ORD9662,U793,R101,2026-04-17 15:54:00,718
ORD9663,U352,R189,2026-04-17 17:18:00,490
ORD9664,U14,R157,2026-04-17 13:13:00,453
ORD9665,U849,R185,2026-04-17 19:12:00,522
ORD9666,U888,R134,2026-04-17 16:42:00,104
ORD9667,U329,R42,2026-04-17 14:23:00,226
ORD9668,U563,R126,2026-04-17 10:46:00,465
ORD9669,U801,R65,2026-04-17 10:20:00,798
ORD9670,U25,R192,2026-04-17 14:44:00,651
ORD9671,U188,R88,2026-04-17 14:32:00,603
ORD9672,U101,R176,2026-04-17 12:13:00,577
ORD9673,U37,R21,2026-04-17 17:52:00,385
ORD9674,U435,R50,2026-04-17 15:52:00,175
ORD9675,U596,R67,2026-04-17 17:12:00,770
ORD9676,U62,R37,2026-04-17 19:56:00,248
ORD9677,U402,R109,2026-04-17 17:55:00,586
ORD9678,U861,R9,2026-04-17 11:14:00,550
ORD9679,U93,R190,2026-04-17 19:47:00,588
ORD9680,U806,R177,2026-04-17 13:41:00,650
ORD9681,U660,R194,2026-04-17 14:17:00,273
ORD9682,U598,R115,2026-04-17 16:30:00,575
ORD9683,U985,R6,2026-04-17 19:53:00,137
ORD9684,U309,R49,2026-04-17 15:35:00,626
ORD9685,U507,R43,2026-04-17 18:14:00,276
ORD9686,U923,R83,2026-04-17 12:45:00,235
ORD9687,U214,R27,2026-04-17 10:42:00,231
ORD9688,U452,R70,2026-04-17 10:23:00,551
ORD9689,U911,R158,2026-04-17 13:51:00,215
ORD9690,U600,R97,2026-04-17 11:09:00,125
ORD9691,U507,R46,2026-04-17 17:02:00,694
ORD9692,U349,R45,2026-04-17 15:56:00,549
ORD9693,U404,R4,2026-04-17 14:18:00,123
ORD9694,U859,R101,2026-04-17 11:28:00,443
ORD9695,U274,R145,2026-04-17 10:30:00,205
ORD9696,U387,R122,2026-04-17 13:22:00,466
ORD9697,U251,R127,2026-04-17 14:24:00,708
ORD9698,U925,R139,2026-04-17 14:24:00,538
ORD9699,U571,R160,2026-04-17 13:47:00,640
ORD9700,U814,R8,2026-04-17 16:59:00,455
ORD9701,U439,R100,2026-04-17 10:47:00,487
ORD9702,U550,R171,2026-04-17 10:54:00,745
ORD9703,U939,R185,2026-04-17 15:10:00,340
ORD9704,U681,R119,2026-04-17 16:29:00,702
ORD9705,U406,R184,2026-04-17 17:16:00,743
ORD9706,U896,R197,2026-04-17 11:07:00,468
ORD9707,U446,R48,2026-04-17 11:44:00,599
ORD9708,U833,R37,2026-04-17 14:00:00,333
ORD9709,U857,R188,2026-04-17 17:42:00,527
ORD9710,U603,R182,2026-04-17 19:02:00,445
ORD9711,U92,R173,2026-04-17 19:58:00,426
ORD9712,U138,R191,2026-04-17 11:57:00,788
ORD9713,U32,R94,2026-04-17 19:03:00,441
ORD9714,U965,R75,2026-04-17 18:48:00,642
ORD9715,U818,R112,2026-04-17 18:57:00,623
ORD9716,U891,R140,2026-04-17 16:35:00,711
ORD9717,U481,R167,2026-04-17 19:57:00,238
ORD9718,U57,R74,2026-04-17 10:33:00,609
ORD9719,U289,R142,2026-04-17 18:44:00,674
ORD9720,U592,R60,2026-04-17 17:39:00,218
ORD9721,U153,R169,2026-04-17 17:14:00,203
ORD9722,U501,R137,2026-04-17 15:26:00,503
ORD9723,U716,R10,2026-04-17 18:19:00,122
ORD9724,U92,R71,2026-04-17 12:58:00,508
ORD9725,U785,R145,2026-04-17 13:16:00,738
ORD9726,U454,R47,2026-04-17 12:36:00,516
ORD9727,U819,R13,2026-04-17 19:18:00,156
ORD9728,U540,R27,2026-04-17 15:26:00,226
ORD9729,U531,R56,2026-04-17 15:48:00,684
ORD9730,U764,R129,2026-04-17 16:59:00,545
ORD9731,U208,R131,2026-04-17 14:42:00,515
ORD9732,U167,R194,2026-04-17 13:11:00,736
ORD9733,U67,R99,2026-04-17 12:15:00,148
ORD9734,U598,R16,2026-04-17 19:59:00,465
ORD9735,U72,R121,2026-04-17 19:59:00,715
ORD9736,U53,R77,2026-04-17 16:44:00,492
ORD9737,U650,R134,2026-04-17 15:45:00,265
ORD9738,U336,R193,2026-04-17 17:12:00,162
ORD9739,U789,R108,2026-04-17 18:51:00,189
ORD9740,U797,R7,2026-04-17 12:58:00,724
ORD9741,U522,R134,2026-04-17 14:57:00,571
ORD9742,U669,R126,2026-04-17 13:17:00,787
ORD9743,U509,R114,2026-04-17 14:55:00,475
ORD9744,U455,R132,2026-04-17 14:43:00,322
ORD9745,U892,R177,2026-04-17 19:49:00,776
ORD9746,U378,R28,2026-04-17 16:08:00,615
ORD9747,U506,R135,2026-04-17 15:22:00,428
ORD9748,U851,R26,2026-04-17 10:43:00,755
ORD9749,U360,R84,2026-04-17 16:59:00,637
ORD9750,U46,R128,2026-04-17 14:07:00,606
ORD9751,U702,R147,2026-04-17 12:07:00,409
ORD9752,U320,R40,2026-04-17 18:22:00,790
ORD9753,U39,R66,2026-04-17 17:34:00,687
ORD9754,U271,R188,2026-04-17 16:17:00,572
ORD9755,U123,R74,2026-04-17 13:10:00,244
ORD9756,U545,R11,2026-04-17 14:17:00,370
ORD9757,U219,R30,2026-04-17 11:28:00,426
ORD9758,U99,R139,2026-04-17 10:42:00,541
ORD9759,U89,R20,2026-04-17 19:59:00,582
ORD9760,U893,R65,2026-04-17 13:40:00,532
ORD9761,U89,R6,2026-04-17 17:39:00,205
ORD9762,U229,R138,2026-04-17 12:21:00,331
ORD9763,U885,R166,2026-04-17 17:03:00,207
ORD9764,U455,R15,2026-04-17 11:31:00,348
ORD9765,U220,R153,2026-04-17 17:40:00,761
ORD9766,U663,R75,2026-04-17 12:08:00,441
ORD9767,U336,R37,2026-04-17 19:00:00,686
ORD9768,U773,R62,2026-04-17 10:56:00,431
ORD9769,U616,R110,2026-04-17 12:41:00,259
ORD9770,U843,R15,2026-04-17 16:43:00,459
ORD9771,U87,R25,2026-04-17 15:41:00,427
ORD9772,U627,R92,2026-04-17 17:06:00,696
ORD9773,U768,R136,2026-04-17 17:51:00,743
ORD9774,U597,R29,2026-04-17 17:49:00,307
